TestNum,TESTNAME, FT LoLim,FT HiLim,Scale,Unit,PinName,Format,ForceValue,ForceUnit,,,TestNum,TESTNAME,QA1 LoLim,QA1 HiLim,Scale,Unit,PinName,Format,ForceValue,ForceUnit,,,TestNum,TESTNAME,QA2 LoLim,QA2 HiLim,Scale,Unit,PinName,Format,ForceValue,ForceUnit,,,TestNum,TESTNAME,QA3 LoLim,QA3 HiLim,Scale,Unit,PinName,Format,ForceValue
111250,iadc_ch10_1k0_avg_0uA,-60,50,scaleNoScaling,N,,%d,,,,,111250,iadc_ch10_1k0_avg_0uA,-85,75,scaleNoScaling,N,,%d,,,,,111250,iadc_ch10_1k0_avg_100uA,-8192,8192,scaleNoScaling,N,,%d,,,,,111250,iadc_ch10_1k0_avg_100uA,-8192,8192,scaleNoScaling,N,,%d,
111251,iadc_ch11_1k0_avg_0uA,-60,50,scaleNoScaling,N,,%d,,,,,111251,iadc_ch11_1k0_avg_0uA,-85,75,scaleNoScaling,N,,%d,,,,,111251,iadc_ch11_1k0_avg_100uA,-8192,8192,scaleNoScaling,N,,%d,,,,,111251,iadc_ch11_1k0_avg_100uA,-8192,8192,scaleNoScaling,N,,%d,
111252,iadc_ch12_1k0_avg_0uA,-60,50,scaleNoScaling,N,,%d,,,,,111252,iadc_ch12_1k0_avg_0uA,-85,75,scaleNoScaling,N,,%d,,,,,111252,iadc_ch12_1k0_avg_100uA,-8192,8192,scaleNoScaling,N,,%d,,,,,111252,iadc_ch12_1k0_avg_100uA,-8192,8192,scaleNoScaling,N,,%d,
111253,iadc_ch13_1k0_avg_0uA,-60,50,scaleNoScaling,N,,%d,,,,,111253,iadc_ch13_1k0_avg_0uA,-85,75,scaleNoScaling,N,,%d,,,,,111253,,-85,75,scaleNoScaling,N,,,,,,,111253,,-85,75,scaleNoScaling,N,,,
111254,iadc_ch14_1k0_avg_0uA,-60,50,scaleNoScaling,N,,%d,,,,,111254,iadc_ch14_1k0_avg_0uA,-85,75,scaleNoScaling,N,,%d,,,,,111254,,-85,75,scaleNoScaling,N,,,,,,,111254,,-85,75,scaleNoScaling,N,,,
111255,iadc_ch15_1k0_avg_0uA,-60,50,scaleNoScaling,N,,%d,,,,,111255,iadc_ch15_1k0_avg_0uA,-85,75,scaleNoScaling,N,,%d,,,,,111255,,-85,75,scaleNoScaling,N,,,,,,,111255,,-85,75,scaleNoScaling,N,,,
111256,iadc_ch16_1k0_avg_0uA,-60,50,scaleNoScaling,N,,%d,,,,,111256,iadc_ch16_1k0_avg_0uA,-85,75,scaleNoScaling,N,,%d,,,,,111256,,-85,75,scaleNoScaling,N,,,,,,,111256,,-85,75,scaleNoScaling,N,,,
111257,iadc_ch1_500ohm_avg_0uA,-60,50,scaleNoScaling,N,,%d,,,,,111257,iadc_ch1_500ohm_avg_0uA,-85,75,scaleNoScaling,N,,%d,,,,,111257,iadc_ch1_1k0_avg_100uA,-85,75,scaleNoScaling,N,,%d,,,,,111257,iadc_ch1_1k0_avg_100uA,-85,75,scaleNoScaling,N,,%d,
111258,iadc_ch2_500ohm_avg_0uA,-60,50,scaleNoScaling,N,,%d,,,,,111258,iadc_ch2_500ohm_avg_0uA,-85,75,scaleNoScaling,N,,%d,,,,,111258,iadc_ch2_1k0_avg_100uA,-85,75,scaleNoScaling,N,,%d,,,,,111258,iadc_ch2_1k0_avg_100uA,-85,75,scaleNoScaling,N,,%d,
111259,iadc_ch3_500ohm_avg_0uA,-60,50,scaleNoScaling,N,,%d,,,,,111259,iadc_ch3_500ohm_avg_0uA,-85,75,scaleNoScaling,N,,%d,,,,,111259,iadc_ch3_1k0_avg_100uA,-85,75,scaleNoScaling,N,,%d,,,,,111259,iadc_ch3_1k0_avg_100uA,-85,75,scaleNoScaling,N,,%d,
111260,iadc_ch4_500ohm_avg_0uA,-60,50,scaleNoScaling,N,,%d,,,,,111260,iadc_ch4_500ohm_avg_0uA,-85,75,scaleNoScaling,N,,%d,,,,,111260,iadc_ch4_1k0_avg_100uA,-85,75,scaleNoScaling,N,,%d,,,,,111260,iadc_ch4_1k0_avg_100uA,-85,75,scaleNoScaling,N,,%d,
111261,iadc_ch5_500ohm_avg_0uA,-60,50,scaleNoScaling,N,,%d,,,,,111261,iadc_ch5_500ohm_avg_0uA,-85,75,scaleNoScaling,N,,%d,,,,,111261,iadc_ch5_1k0_avg_100uA,-85,75,scaleNoScaling,N,,%d,,,,,111261,iadc_ch5_1k0_avg_100uA,-85,75,scaleNoScaling,N,,%d,
111262,iadc_ch6_500ohm_avg_0uA,-60,50,scaleNoScaling,N,,%d,,,,,111262,iadc_ch6_500ohm_avg_0uA,-85,75,scaleNoScaling,N,,%d,,,,,111262,iadc_ch6_1k0_avg_100uA,-85,75,scaleNoScaling,N,,%d,,,,,111262,iadc_ch6_1k0_avg_100uA,-85,75,scaleNoScaling,N,,%d,
111263,iadc_ch7_500ohm_avg_0uA,-60,50,scaleNoScaling,N,,%d,,,,,111263,iadc_ch7_500ohm_avg_0uA,-85,75,scaleNoScaling,N,,%d,,,,,111263,iadc_ch7_1k0_avg_100uA,-85,75,scaleNoScaling,N,,%d,,,,,111263,iadc_ch7_1k0_avg_100uA,-85,75,scaleNoScaling,N,,%d,
111264,iadc_ch8_500ohm_avg_0uA,-60,50,scaleNoScaling,N,,%d,,,,,111264,iadc_ch8_500ohm_avg_0uA,-85,75,scaleNoScaling,N,,%d,,,,,111264,iadc_ch8_1k0_avg_100uA,-85,75,scaleNoScaling,N,,%d,,,,,111264,iadc_ch8_1k0_avg_100uA,-85,75,scaleNoScaling,N,,%d,
111265,iadc_ch9_500ohm_avg_0uA,-60,50,scaleNoScaling,N,,%d,,,,,111265,iadc_ch9_500ohm_avg_0uA,-85,75,scaleNoScaling,N,,%d,,,,,111265,iadc_ch9_1k0_avg_100uA,-85,75,scaleNoScaling,N,,%d,,,,,111265,iadc_ch9_1k0_avg_100uA,-85,75,scaleNoScaling,N,,%d,
111266,iadc_ch10_500ohm_avg_0uA,-60,50,scaleNoScaling,N,,%d,,,,,111266,iadc_ch10_500ohm_avg_0uA,-85,75,scaleNoScaling,N,,%d,,,,,111266,iadc_ch10_1k0_avg_100uA,-85,75,scaleNoScaling,N,,%d,,,,,111266,iadc_ch10_1k0_avg_100uA,-85,75,scaleNoScaling,N,,%d,
111267,iadc_ch11_500ohm_avg_0uA,-60,50,scaleNoScaling,N,,%d,,,,,111267,iadc_ch11_500ohm_avg_0uA,-85,75,scaleNoScaling,N,,%d,,,,,111267,iadc_ch11_1k0_avg_100uA,-85,75,scaleNoScaling,N,,%d,,,,,111267,iadc_ch11_1k0_avg_100uA,-85,75,scaleNoScaling,N,,%d,
111268,iadc_ch12_500ohm_avg_0uA,-60,50,scaleNoScaling,N,,%d,,,,,111268,iadc_ch12_500ohm_avg_0uA,-85,75,scaleNoScaling,N,,%d,,,,,111268,iadc_ch12_1k0_avg_100uA,-85,75,scaleNoScaling,N,,%d,,,,,111268,iadc_ch12_1k0_avg_100uA,-85,75,scaleNoScaling,N,,%d,
111269,iadc_ch13_500ohm_avg_0uA,-60,50,scaleNoScaling,N,,%d,,,,,111269,iadc_ch13_500ohm_avg_0uA,-85,75,scaleNoScaling,N,,%d,,,,,111269,,-85,75,scaleNoScaling,N,,,,,,,111269,,-85,75,scaleNoScaling,N,,,
111270,iadc_ch14_500ohm_avg_0uA,-60,50,scaleNoScaling,N,,%d,,,,,111270,iadc_ch14_500ohm_avg_0uA,-85,75,scaleNoScaling,N,,%d,,,,,111270,,-85,75,scaleNoScaling,N,,,,,,,111270,,-85,75,scaleNoScaling,N,,,
111271,iadc_ch15_500ohm_avg_0uA,-60,50,scaleNoScaling,N,,%d,,,,,111271,iadc_ch15_500ohm_avg_0uA,-85,75,scaleNoScaling,N,,%d,,,,,111271,,-85,75,scaleNoScaling,N,,,,,,,111271,,-85,75,scaleNoScaling,N,,,
111272,iadc_ch16_500ohm_avg_0uA,-60,50,scaleNoScaling,N,,%d,,,,,111272,iadc_ch16_500ohm_avg_0uA,-85,75,scaleNoScaling,N,,%d,,,,,111272,,-85,75,scaleNoScaling,N,,,,,,,111272,,-85,75,scaleNoScaling,N,,,
111273,iadc_ch1_1k0_avg_100uA,825,975,scaleNoScaling,N,,%d,,,,,111273,iadc_ch1_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,,,,,111273,iadc_ch1_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,,,,,111273,iadc_ch1_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,
111274,iadc_ch2_1k0_avg_100uA,825,975,scaleNoScaling,N,,%d,,,,,111274,iadc_ch2_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,,,,,111274,iadc_ch2_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,,,,,111274,iadc_ch2_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,
111275,iadc_ch3_1k0_avg_100uA,825,975,scaleNoScaling,N,,%d,,,,,111275,iadc_ch3_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,,,,,111275,iadc_ch3_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,,,,,111275,iadc_ch3_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,
111276,iadc_ch4_1k0_avg_100uA,825,975,scaleNoScaling,N,,%d,,,,,111276,iadc_ch4_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,,,,,111276,iadc_ch4_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,,,,,111276,iadc_ch4_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,
111277,iadc_ch5_1k0_avg_100uA,825,975,scaleNoScaling,N,,%d,,,,,111277,iadc_ch5_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,,,,,111277,iadc_ch5_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,,,,,111277,iadc_ch5_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,
111278,iadc_ch6_1k0_avg_100uA,825,975,scaleNoScaling,N,,%d,,,,,111278,iadc_ch6_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,,,,,111278,iadc_ch6_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,,,,,111278,iadc_ch6_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,
111279,iadc_ch7_1k0_avg_100uA,825,975,scaleNoScaling,N,,%d,,,,,111279,iadc_ch7_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,,,,,111279,iadc_ch7_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,,,,,111279,iadc_ch7_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,
111280,iadc_ch8_1k0_avg_100uA,825,975,scaleNoScaling,N,,%d,,,,,111280,iadc_ch8_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,,,,,111280,iadc_ch8_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,,,,,111280,iadc_ch8_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,
111281,iadc_ch9_1k0_avg_100uA,825,975,scaleNoScaling,N,,%d,,,,,111281,iadc_ch9_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,,,,,111281,iadc_ch9_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,,,,,111281,iadc_ch9_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,
111282,iadc_ch10_1k0_avg_100uA,825,975,scaleNoScaling,N,,%d,,,,,111282,iadc_ch10_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,,,,,111282,iadc_ch10_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,,,,,111282,iadc_ch10_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,
111283,iadc_ch11_1k0_avg_100uA,825,975,scaleNoScaling,N,,%d,,,,,111283,iadc_ch11_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,,,,,111283,iadc_ch11_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,,,,,111283,iadc_ch11_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,
111284,iadc_ch12_1k0_avg_100uA,825,975,scaleNoScaling,N,,%d,,,,,111284,iadc_ch12_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,,,,,111284,iadc_ch12_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,,,,,111284,iadc_ch12_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,
111285,iadc_ch13_1k0_avg_100uA,825,975,scaleNoScaling,N,,%d,,,,,111285,iadc_ch13_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,,,,,111285,iadc_ch9_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,,,,,111285,iadc_ch9_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,
111286,iadc_ch14_1k0_avg_100uA,825,975,scaleNoScaling,N,,%d,,,,,111286,iadc_ch14_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,,,,,111286,iadc_ch10_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,,,,,111286,iadc_ch10_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,
111287,iadc_ch15_1k0_avg_100uA,825,975,scaleNoScaling,N,,%d,,,,,111287,iadc_ch15_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,,,,,111287,iadc_ch11_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,,,,,111287,iadc_ch11_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,
111288,iadc_ch16_1k0_avg_100uA,825,975,scaleNoScaling,N,,%d,,,,,111288,iadc_ch16_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,,,,,111288,iadc_ch12_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,,,,,111288,iadc_ch12_1k0_avg_100uA,800,1000,scaleNoScaling,N,,%d,
111289,iadc_ch1_500ohm_avg_180uA,725,975,scaleNoScaling,N,,%d,,,,,111289,iadc_ch1_500ohm_avg_180uA,700,1000,scaleNoScaling,N,,%d,,,,,111289,iadc_ch1_1k1_avg_100uA,700,1000,scaleNoScaling,N,,%d,,,,,111289,iadc_ch1_1k1_avg_100uA,700,1000,scaleNoScaling,N,,%d,
111290,iadc_ch2_500ohm_avg_180uA,725,975,scaleNoScaling,N,,%d,,,,,111290,iadc_ch2_500ohm_avg_180uA,700,1000,scaleNoScaling,N,,%d,,,,,111290,iadc_ch2_1k1_avg_100uA,700,1000,scaleNoScaling,N,,%d,,,,,111290,iadc_ch2_1k1_avg_100uA,700,1000,scaleNoScaling,N,,%d,
111291,iadc_ch3_500ohm_avg_180uA,725,975,scaleNoScaling,N,,%d,,,,,111291,iadc_ch3_500ohm_avg_180uA,700,1000,scaleNoScaling,N,,%d,,,,,111291,iadc_ch3_1k1_avg_100uA,700,1000,scaleNoScaling,N,,%d,,,,,111291,iadc_ch3_1k1_avg_100uA,700,1000,scaleNoScaling,N,,%d,
111292,iadc_ch4_500ohm_avg_180uA,725,975,scaleNoScaling,N,,%d,,,,,111292,iadc_ch4_500ohm_avg_180uA,700,1000,scaleNoScaling,N,,%d,,,,,111292,iadc_ch4_1k1_avg_100uA,700,1000,scaleNoScaling,N,,%d,,,,,111292,iadc_ch4_1k1_avg_100uA,700,1000,scaleNoScaling,N,,%d,
111293,iadc_ch5_500ohm_avg_180uA,725,975,scaleNoScaling,N,,%d,,,,,111293,iadc_ch5_500ohm_avg_180uA,700,1000,scaleNoScaling,N,,%d,,,,,111293,iadc_ch5_1k1_avg_100uA,700,1000,scaleNoScaling,N,,%d,,,,,111293,iadc_ch5_1k1_avg_100uA,700,1000,scaleNoScaling,N,,%d,
111294,iadc_ch6_500ohm_avg_180uA,725,975,scaleNoScaling,N,,%d,,,,,111294,iadc_ch6_500ohm_avg_180uA,700,1000,scaleNoScaling,N,,%d,,,,,111294,iadc_ch6_1k1_avg_100uA,700,1000,scaleNoScaling,N,,%d,,,,,111294,iadc_ch6_1k1_avg_100uA,700,1000,scaleNoScaling,N,,%d,
111295,iadc_ch7_500ohm_avg_180uA,725,975,scaleNoScaling,N,,%d,,,,,111295,iadc_ch7_500ohm_avg_180uA,700,1000,scaleNoScaling,N,,%d,,,,,111295,iadc_ch7_1k1_avg_100uA,700,1000,scaleNoScaling,N,,%d,,,,,111295,iadc_ch7_1k1_avg_100uA,700,1000,scaleNoScaling,N,,%d,
111296,iadc_ch8_500ohm_avg_180uA,725,975,scaleNoScaling,N,,%d,,,,,111296,iadc_ch8_500ohm_avg_180uA,700,1000,scaleNoScaling,N,,%d,,,,,111296,iadc_ch8_1k1_avg_100uA,700,1000,scaleNoScaling,N,,%d,,,,,111296,iadc_ch8_1k1_avg_100uA,700,1000,scaleNoScaling,N,,%d,
111297,iadc_ch9_500ohm_avg_180uA,725,975,scaleNoScaling,N,,%d,,,,,111297,iadc_ch9_500ohm_avg_180uA,700,1000,scaleNoScaling,N,,%d,,,,,111297,iadc_ch9_1k1_avg_100uA,700,1000,scaleNoScaling,N,,%d,,,,,111297,iadc_ch9_1k1_avg_100uA,700,1000,scaleNoScaling,N,,%d,
111298,iadc_ch10_500ohm_avg_180uA,725,975,scaleNoScaling,N,,%d,,,,,111298,iadc_ch10_500ohm_avg_180uA,700,1000,scaleNoScaling,N,,%d,,,,,111298,iadc_ch10_1k1_avg_100uA,700,1000,scaleNoScaling,N,,%d,,,,,111298,iadc_ch10_1k1_avg_100uA,700,1000,scaleNoScaling,N,,%d,
111299,iadc_ch11_500ohm_avg_180uA,725,975,scaleNoScaling,N,,%d,,,,,111299,iadc_ch11_500ohm_avg_180uA,700,1000,scaleNoScaling,N,,%d,,,,,111299,iadc_ch11_1k1_avg_100uA,700,1000,scaleNoScaling,N,,%d,,,,,111299,iadc_ch11_1k1_avg_100uA,700,1000,scaleNoScaling,N,,%d,
111300,iadc_ch12_500ohm_avg_180uA,725,975,scaleNoScaling,N,,%d,,,,,111300,iadc_ch12_500ohm_avg_180uA,700,1000,scaleNoScaling,N,,%d,,,,,111300,iadc_ch12_1k1_avg_100uA,700,1000,scaleNoScaling,N,,%d,,,,,111300,iadc_ch12_1k1_avg_100uA,700,1000,scaleNoScaling,N,,%d,
111301,iadc_ch13_500ohm_avg_180uA,725,975,scaleNoScaling,N,,%d,,,,,111301,iadc_ch13_500ohm_avg_180uA,700,1000,scaleNoScaling,N,,%d,,,,,111301,iadc_ch9_1k1_avg_100uA,700,1000,scaleNoScaling,N,,%d,,,,,111301,iadc_ch9_1k1_avg_100uA,700,1000,scaleNoScaling,N,,%d,
111302,iadc_ch14_500ohm_avg_180uA,725,975,scaleNoScaling,N,,%d,,,,,111302,iadc_ch14_500ohm_avg_180uA,700,1000,scaleNoScaling,N,,%d,,,,,111302,iadc_ch10_1k1_avg_100uA,700,1000,scaleNoScaling,N,,%d,,,,,111302,iadc_ch10_1k1_avg_100uA,700,1000,scaleNoScaling,N,,%d,
111303,iadc_ch15_500ohm_avg_180uA,725,975,scaleNoScaling,N,,%d,,,,,111303,iadc_ch15_500ohm_avg_180uA,700,1000,scaleNoScaling,N,,%d,,,,,111303,iadc_ch11_1k1_avg_100uA,700,1000,scaleNoScaling,N,,%d,,,,,111303,iadc_ch11_1k1_avg_100uA,700,1000,scaleNoScaling,N,,%d,
111304,iadc_ch16_500ohm_avg_180uA,725,975,scaleNoScaling,N,,%d,,,,,111304,iadc_ch16_500ohm_avg_180uA,700,1000,scaleNoScaling,N,,%d,,,,,111304,iadc_ch12_1k1_avg_100uA,700,1000,scaleNoScaling,N,,%d,,,,,111304,iadc_ch12_1k1_avg_100uA,700,1000,scaleNoScaling,N,,%d,
111305,iadc_ch1_1k0_avg_200uA,1740,1900,scaleNoScaling,N,,%d,,,,,111305,iadc_ch1_1k0_avg_200uA,1715,1925,scaleNoScaling,N,,%d,,,,,111305,iadc_ch1_1k0_avg_200uA,1715,1915,scaleNoScaling,N,,%d,,,,,111305,iadc_ch1_1k0_avg_200uA,0,9999,scaleNoScaling,N,,%d,
111306,iadc_ch2_1k0_avg_200uA,1740,1900,scaleNoScaling,N,,%d,,,,,111306,iadc_ch2_1k0_avg_200uA,1715,1925,scaleNoScaling,N,,%d,,,,,111306,iadc_ch2_1k0_avg_200uA,1715,1915,scaleNoScaling,N,,%d,,,,,111306,iadc_ch2_1k0_avg_200uA,0,9999,scaleNoScaling,N,,%d,
111307,iadc_ch3_1k0_avg_200uA,1740,1900,scaleNoScaling,N,,%d,,,,,111307,iadc_ch3_1k0_avg_200uA,1715,1925,scaleNoScaling,N,,%d,,,,,111307,iadc_ch3_1k0_avg_200uA,1715,1915,scaleNoScaling,N,,%d,,,,,111307,iadc_ch3_1k0_avg_200uA,0,9999,scaleNoScaling,N,,%d,
111308,iadc_ch4_1k0_avg_200uA,1740,1900,scaleNoScaling,N,,%d,,,,,111308,iadc_ch4_1k0_avg_200uA,1715,1925,scaleNoScaling,N,,%d,,,,,111308,iadc_ch4_1k0_avg_200uA,1715,1915,scaleNoScaling,N,,%d,,,,,111308,iadc_ch4_1k0_avg_200uA,0,9999,scaleNoScaling,N,,%d,
111309,iadc_ch5_1k0_avg_200uA,1740,1900,scaleNoScaling,N,,%d,,,,,111309,iadc_ch5_1k0_avg_200uA,1715,1925,scaleNoScaling,N,,%d,,,,,111309,iadc_ch5_1k0_avg_200uA,1715,1915,scaleNoScaling,N,,%d,,,,,111309,iadc_ch5_1k0_avg_200uA,0,9999,scaleNoScaling,N,,%d,
111310,iadc_ch6_1k0_avg_200uA,1740,1900,scaleNoScaling,N,,%d,,,,,111310,iadc_ch6_1k0_avg_200uA,1715,1925,scaleNoScaling,N,,%d,,,,,111310,iadc_ch6_1k0_avg_200uA,1715,1915,scaleNoScaling,N,,%d,,,,,111310,iadc_ch6_1k0_avg_200uA,0,9999,scaleNoScaling,N,,%d,
111311,iadc_ch7_1k0_avg_200uA,1740,1900,scaleNoScaling,N,,%d,,,,,111311,iadc_ch7_1k0_avg_200uA,1715,1925,scaleNoScaling,N,,%d,,,,,111311,iadc_ch7_1k0_avg_200uA,1715,1915,scaleNoScaling,N,,%d,,,,,111311,iadc_ch7_1k0_avg_200uA,0,9999,scaleNoScaling,N,,%d,
111312,iadc_ch8_1k0_avg_200uA,1740,1900,scaleNoScaling,N,,%d,,,,,111312,iadc_ch8_1k0_avg_200uA,1715,1925,scaleNoScaling,N,,%d,,,,,111312,iadc_ch8_1k0_avg_200uA,1715,1915,scaleNoScaling,N,,%d,,,,,111312,iadc_ch8_1k0_avg_200uA,0,9999,scaleNoScaling,N,,%d,
111313,iadc_ch9_1k0_avg_200uA,1740,1900,scaleNoScaling,N,,%d,,,,,111313,iadc_ch9_1k0_avg_200uA,1715,1925,scaleNoScaling,N,,%d,,,,,111313,iadc_ch9_1k0_avg_200uA,1715,1915,scaleNoScaling,N,,%d,,,,,111313,iadc_ch9_1k0_avg_200uA,0,9999,scaleNoScaling,N,,%d,
111314,iadc_ch10_1k0_avg_200uA,1740,1900,scaleNoScaling,N,,%d,,,,,111314,iadc_ch10_1k0_avg_200uA,1715,1925,scaleNoScaling,N,,%d,,,,,111314,iadc_ch10_1k0_avg_200uA,1715,1915,scaleNoScaling,N,,%d,,,,,111314,iadc_ch10_1k0_avg_200uA,0,9999,scaleNoScaling,N,,%d,
111315,iadc_ch11_1k0_avg_200uA,1740,1900,scaleNoScaling,N,,%d,,,,,111315,iadc_ch11_1k0_avg_200uA,1715,1925,scaleNoScaling,N,,%d,,,,,111315,iadc_ch11_1k0_avg_200uA,1715,1915,scaleNoScaling,N,,%d,,,,,111315,iadc_ch11_1k0_avg_200uA,0,9999,scaleNoScaling,N,,%d,
111316,iadc_ch12_1k0_avg_200uA,1740,1900,scaleNoScaling,N,,%d,,,,,111316,iadc_ch12_1k0_avg_200uA,1715,1925,scaleNoScaling,N,,%d,,,,,111316,iadc_ch12_1k0_avg_200uA,1715,1915,scaleNoScaling,N,,%d,,,,,111316,iadc_ch12_1k0_avg_200uA,0,9999,scaleNoScaling,N,,%d,
111317,iadc_ch13_1k0_avg_200uA,1725,1925,scaleNoScaling,N,,%d,,,,,111317,iadc_ch13_1k0_avg_200uA,1700,1950,scaleNoScaling,N,,%d,,,,,111317,iadc_ch9_1k0_avg_200uA,1700,1950,scaleNoScaling,N,,%d,,,,,111317,iadc_ch9_1k0_avg_200uA,1700,1950,scaleNoScaling,N,,%d,
111318,iadc_ch14_1k0_avg_200uA,1725,1925,scaleNoScaling,N,,%d,,,,,111318,iadc_ch14_1k0_avg_200uA,1700,1950,scaleNoScaling,N,,%d,,,,,111318,iadc_ch10_1k0_avg_200uA,1700,1950,scaleNoScaling,N,,%d,,,,,111318,iadc_ch10_1k0_avg_200uA,1700,1950,scaleNoScaling,N,,%d,
111319,iadc_ch15_1k0_avg_200uA,1725,1925,scaleNoScaling,N,,%d,,,,,111319,iadc_ch15_1k0_avg_200uA,1700,1950,scaleNoScaling,N,,%d,,,,,111319,iadc_ch11_1k0_avg_200uA,1700,1950,scaleNoScaling,N,,%d,,,,,111319,iadc_ch11_1k0_avg_200uA,1700,1950,scaleNoScaling,N,,%d,
111320,iadc_ch16_1k0_avg_200uA,1725,1925,scaleNoScaling,N,,%d,,,,,111320,iadc_ch16_1k0_avg_200uA,1700,1950,scaleNoScaling,N,,%d,,,,,111320,iadc_ch12_1k0_avg_200uA,1700,1950,scaleNoScaling,N,,%d,,,,,111320,iadc_ch12_1k0_avg_200uA,1700,1950,scaleNoScaling,N,,%d,
111321,iadc_ch1_500ohm_avg_360uA,1375,1795,scaleNoScaling,N,,%d,,,,,111321,iadc_ch1_500ohm_avg_360uA,1400,1800,scaleNoScaling,N,,%d,,,,,111321,iadc_ch1_1k1_avg_200uA,1400,1800,scaleNoScaling,N,,%d,,,,,111321,iadc_ch1_1k1_avg_200uA,1400,1800,scaleNoScaling,N,,%d,
111322,iadc_ch2_500ohm_avg_360uA,1375,1795,scaleNoScaling,N,,%d,,,,,111322,iadc_ch2_500ohm_avg_360uA,1400,1800,scaleNoScaling,N,,%d,,,,,111322,iadc_ch2_1k1_avg_200uA,1400,1800,scaleNoScaling,N,,%d,,,,,111322,iadc_ch2_1k1_avg_200uA,1400,1800,scaleNoScaling,N,,%d,
111323,iadc_ch3_500ohm_avg_360uA,1375,1795,scaleNoScaling,N,,%d,,,,,111323,iadc_ch3_500ohm_avg_360uA,1400,1800,scaleNoScaling,N,,%d,,,,,111323,iadc_ch3_1k1_avg_200uA,1400,1800,scaleNoScaling,N,,%d,,,,,111323,iadc_ch3_1k1_avg_200uA,1400,1800,scaleNoScaling,N,,%d,
111324,iadc_ch4_500ohm_avg_360uA,1375,1795,scaleNoScaling,N,,%d,,,,,111324,iadc_ch4_500ohm_avg_360uA,1400,1800,scaleNoScaling,N,,%d,,,,,111324,iadc_ch4_1k1_avg_200uA,1400,1800,scaleNoScaling,N,,%d,,,,,111324,iadc_ch4_1k1_avg_200uA,1400,1800,scaleNoScaling,N,,%d,
111325,iadc_ch5_500ohm_avg_360uA,1375,1795,scaleNoScaling,N,,%d,,,,,111325,iadc_ch5_500ohm_avg_360uA,1400,1800,scaleNoScaling,N,,%d,,,,,111325,iadc_ch5_1k1_avg_200uA,1400,1800,scaleNoScaling,N,,%d,,,,,111325,iadc_ch5_1k1_avg_200uA,1400,1800,scaleNoScaling,N,,%d,
111326,iadc_ch6_500ohm_avg_360uA,1375,1795,scaleNoScaling,N,,%d,,,,,111326,iadc_ch6_500ohm_avg_360uA,1400,1800,scaleNoScaling,N,,%d,,,,,111326,iadc_ch6_1k1_avg_200uA,1400,1800,scaleNoScaling,N,,%d,,,,,111326,iadc_ch6_1k1_avg_200uA,1400,1800,scaleNoScaling,N,,%d,
